client-address,client-guid,request-time,service-guid,retries-request,packets-requested,packets-serviced,max-hole-size
36.159.98.210,3a3db4ad-afed-435e-9ce1-c7561e5a9d1e,2016-06-28 21:01:39 UTC,19f26076-5d21-4200-b26c-0f32cd87ebde,4,17,11,17
120.59.207.115,9ddfe5b1-670f-4fab-a839-b33e6c7bae4b,2016-06-28 21:01:57 UTC,3fb4c246-cf94-4f60-bf47-b709b288f9b2,8,11,16,12
95.17.197.78,0182f497-ad22-4482-bd78-8193fd076e51,2016-06-28 21:03:11 UTC,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,9,4,14,7
2.63.218.165,e5ffcd07-35de-4825-a4e3-534527e39dc6,2016-06-28 21:03:13 UTC,8151ff61-4777-4187-b719-e750b91281c8,7,16,12,15
167.133.116.248,553f4b0e-eef6-41ac-ae2a-ddbff89e9105,2016-06-28 21:06:32 UTC,185ec7fa-2efc-424e-835f-de882857f55e,0,10,3,5
244.225.8.162,ca7050d8-e536-4d72-84fc-b1d6d7ac72d9,2016-06-28 21:08:44 UTC,4cb309f6-8c9a-4f61-8544-6b458e42f04c,4,12,14,14
226.62.150.59,7a31a821-d6c7-42a5-a00f-34263f2cb438,2016-06-28 21:10:34 UTC,98279a79-c822-45b4-8429-45ce97a336e5,5,14,8,13
163.96.74.120,72b3074e-88e8-4dd1-9084-3d2bf04a3e90,2016-06-28 21:10:48 UTC,0342f6df-6e8c-48c3-8390-667eb678638b,6,13,11,5
128.84.243.131,ce055c42-e25c-4f78-894f-6d75bd28f16f,2016-06-28 21:13:27 UTC,60b84364-645b-444c-90ed-879d893f7920,6,14,8,9
241.205.83.197,e0669fc1-d623-45e0-b816-191d9da79985,2016-06-28 21:13:54 UTC,6c7444d3-9bca-46d7-a8c6-96939981ae01,7,12,13,10
40.184.14.168,21c52f96-fdf5-41e5-b329-d23704a040ae,2016-06-28 21:16:21 UTC,601152f5-477a-4ff3-afdb-8bf315341254,4,17,7,3
180.220.0.235,7ea02222-31bb-46f2-a27b-0270113c8352,2016-06-28 21:17:37 UTC,5d35c640-9cf3-43ec-ae1a-5feebed26a37,7,10,8,7
95.88.54.206,43c1358a-10cd-4361-9bd7-9328dfeb92fc,2016-06-28 21:20:31 UTC,b8cf6fd8-06e2-4e5b-8ed6-6efc8e0ecda3,7,9,15,10
38.254.207.22,b2fa475f-bad9-414a-a705-a07d2a58aeb8,2016-06-28 21:23:35 UTC,98279a79-c822-45b4-8429-45ce97a336e5,2,10,13,7
228.252.85.118,d547834a-1811-48d1-ad82-95d2a048ac8e,2016-06-28 21:24:33 UTC,3fb4c246-cf94-4f60-bf47-b709b288f9b2,4,14,7,6
181.249.184.32,13162eaf-cf91-4e40-a8e4-3c7a3598c090,2016-06-28 21:26:17 UTC,8de44210-f265-4f16-a94b-8b0eadc0de23,8,14,16,14
180.174.110.151,08f59cf0-0933-4f0c-8360-dca466fa1fe4,2016-06-28 21:26:36 UTC,dd7691ef-4b29-4992-b48d-cb449dfc65b6,8,12,15,17
108.215.182.159,97fee10a-afef-4205-a9c2-8e058acf9c39,2016-06-28 21:26:44 UTC,7f386bb2-4bbf-4f14-b56e-3dad78f28674,7,11,15,10
59.226.117.118,b86b6c00-9bd4-44cc-9b90-69954c52024d,2016-06-28 21:26:47 UTC,0a5f0733-d058-4738-8666-f0468c5ee9c3,4,15,4,7
23.220.214.225,ce2907ff-3508-442e-b4f7-ba41cdebda96,2016-06-28 21:27:38 UTC,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,9,10,15,14
120.31.196.134,b714f712-3aac-4651-96e5-362503cfd5c2,2016-06-28 21:28:00 UTC,52073b51-cd51-4438-bd54-3bce3a7c239f,6,12,17,11
239.165.154.40,d34f98d1-dfe8-4957-a3ab-2d7a4a1afb1a,2016-06-28 21:29:57 UTC,a944a262-6fdb-4f7f-a510-d123ed9618e6,3,7,9,18
185.116.188.255,9e73f5dd-1ecb-45d9-9bc7-374c2681515f,2016-06-28 21:31:55 UTC,5d35c640-9cf3-43ec-ae1a-5feebed26a37,6,13,12,16
180.226.111.28,7ee9b8a3-4e4a-40ee-8339-38e3624fc7bd,2016-06-28 21:36:12 UTC,8de44210-f265-4f16-a94b-8b0eadc0de23,6,12,11,10
122.229.58.131,088f93cb-f0a8-41ea-acf8-7a29f029ed78,2016-06-28 21:36:29 UTC,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,5,7,5,13
13.197.159.253,a3258b81-a235-46a4-a5d1-707b58d8d5f5,2016-06-28 21:37:20 UTC,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,1,2,8,13
200.47.19.120,14946fd5-489e-4865-8e6a-e0cb15b7d197,2016-06-28 21:38:39 UTC,bed314cb-4c59-41ee-9c23-3155a80e2bc3,3,14,13,16
66.13.76.178,ed7e7e31-ef3c-4ad9-b451-f0a1d077a343,2016-06-28 21:39:18 UTC,35501e3f-e06c-4cb5-9062-e8611a591cab,6,11,15,14
0.199.32.33,fa1b8375-e2dc-44b8-aaf3-7f9f0fa130a0,2016-06-28 21:41:21 UTC,2536e29e-3570-4d53-be7c-b9d059c632a7,5,13,12,6
180.220.0.235,7ea02222-31bb-46f2-a27b-0270113c8352,2016-06-28 21:47:10 UTC,94f93cba-de8c-4fb6-a03c-d52c10f81247,5,10,5,9
254.118.151.41,d3c0ca30-8a57-4535-9167-69e950df32ae,2016-06-28 21:47:36 UTC,35501e3f-e06c-4cb5-9062-e8611a591cab,6,6,9,10
38.29.201.73,99a4fea8-b7f4-4311-aabb-d75839ffeb9b,2016-06-28 21:52:33 UTC,4a949998-0e79-4ec1-9894-11360712fc45,3,4,14,13
110.212.246.146,6777ca16-4c2d-4346-ab55-67662619b845,2016-06-28 21:57:17 UTC,6c7444d3-9bca-46d7-a8c6-96939981ae01,8,3,11,9
60.130.118.153,8bf2b921-0ee0-493d-8012-8a4459bfda3e,2016-06-28 21:58:17 UTC,50b89ee3-f4cb-46d9-8d5c-319f6a032406,6,13,13,15
81.231.11.150,37b28482-db5f-4e2d-a35c-1aa650137d7c,2016-06-28 22:00:45 UTC,586b3947-c63c-4054-a437-d3f8a6836bcf,6,8,13,11
38.254.207.22,b2fa475f-bad9-414a-a705-a07d2a58aeb8,2016-06-28 22:00:46 UTC,318e9d5d-53f9-43eb-a9d1-88b5c51687f8,7,14,11,14
86.193.95.83,0618917f-5112-415d-91d2-f206eae8bd38,2016-06-28 22:01:06 UTC,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,3,8,11,13
107.10.23.203,fdaa780e-976b-4c42-b25a-15f1cd5f5fe8,2016-06-28 22:01:38 UTC,98279a79-c822-45b4-8429-45ce97a336e5,6,8,17,6
141.15.200.222,cb137077-4b45-416d-a37b-b1ec08600665,2016-06-28 22:02:15 UTC,caaca31e-bee2-4ed3-8e72-5dab24079744,8,9,5,17
188.142.186.200,19c26d80-eedb-43fd-a6fc-ce7d1e99b5ae,2016-06-28 22:05:13 UTC,db7b9cde-0a4b-459a-a301-88a447410499,7,8,10,11
192.41.186.24,3c2905c7-1561-4683-a885-34fe7f6a2e32,2016-06-28 22:05:27 UTC,db7b9cde-0a4b-459a-a301-88a447410499,5,14,15,10
121.160.149.186,253462d8-f8c4-41d5-9d0d-56ae360b8138,2016-06-28 22:06:50 UTC,9e3d54d8-bcea-4bd5-94f5-bd636df152fa,7,10,17,14
239.221.45.234,27fee954-1369-4765-be8e-0886cedf6a18,2016-06-28 22:07:41 UTC,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,8,17,8,10
120.59.207.115,9ddfe5b1-670f-4fab-a839-b33e6c7bae4b,2016-06-28 22:09:48 UTC,0a5f0733-d058-4738-8666-f0468c5ee9c3,3,10,9,15
197.212.243.81,4eb26a85-4e57-45c2-969a-9d9dc6bb264c,2016-06-28 22:12:41 UTC,3cc76b74-7d16-4651-9699-34332a56f6e7,2,4,12,18
106.122.7.55,8f2a0995-20d7-42ee-96ca-174140b63b27,2016-06-28 22:12:58 UTC,4ab70dbe-f5e7-4688-aa5c-2ae75faf6c03,2,16,14,13
2.63.218.165,e5ffcd07-35de-4825-a4e3-534527e39dc6,2016-06-28 22:18:21 UTC,d224de85-cd41-4f03-bff6-de9815877975,5,10,16,3
226.221.86.16,c86b45cc-eaeb-423f-9bc9-aa7d3beaf48c,2016-06-28 22:22:10 UTC,60b84364-645b-444c-90ed-879d893f7920,5,10,11,17
108.224.4.236,b180b463-9548-4603-a226-b333328ece30,2016-06-28 22:22:11 UTC,7d619a45-2b4d-4a54-9e85-6913c9545e34,3,13,8,15
176.162.245.175,a2f5e24d-c8a1-4bec-82fc-788ec6a5c913,2016-06-28 22:22:29 UTC,a6c5d611-45be-43bf-a027-c1e98a89c8f6,3,10,16,15
12.74.212.73,2fbba381-9354-41ee-997f-b03aed004c27,2016-06-28 22:23:02 UTC,8232ac92-6020-4101-88c0-74d51ea1542b,7,5,12,16
93.12.96.248,63692772-093d-43a4-a8d2-ca1f75394702,2016-06-28 22:24:00 UTC,8de44210-f265-4f16-a94b-8b0eadc0de23,8,3,14,7
60.21.167.133,a2baa715-405b-4f6b-86b4-ec77e30b563e,2016-06-28 22:24:14 UTC,8de44210-f265-4f16-a94b-8b0eadc0de23,3,9,10,17
185.116.188.255,9e73f5dd-1ecb-45d9-9bc7-374c2681515f,2016-06-28 22:25:44 UTC,94f93cba-de8c-4fb6-a03c-d52c10f81247,2,13,15,5
237.62.58.106,2efcbf4a-b254-4887-876a-8b5d5901ea18,2016-06-28 22:28:36 UTC,fa005302-61ce-44ca-88a5-015fd4392f37,6,13,13,14
30.73.3.42,0ffa65fe-5822-48eb-8d3f-08480489d2b6,2016-06-28 22:34:14 UTC,ef48c441-4a26-4f90-97cf-cc3d0665b814,6,5,9,5
191.35.181.185,107866ff-4915-483f-84bc-da259966a282,2016-06-28 22:35:11 UTC,318e9d5d-53f9-43eb-a9d1-88b5c51687f8,7,6,12,17
197.67.162.91,e3b6e54c-5092-4a88-8400-02c2ce5af565,2016-06-28 22:35:28 UTC,e49b6654-fca2-47b2-b816-4bb7e09c6fa3,2,13,8,15
138.244.231.43,9cc06af5-a6db-41ba-85a4-3fa82af24813,2016-06-28 22:36:44 UTC,7d619a45-2b4d-4a54-9e85-6913c9545e34,6,3,14,3
42.189.111.126,7fb79e2d-e87e-4848-bedf-226cc86d8929,2016-06-28 22:37:16 UTC,d15e4790-67f7-4488-a28d-32ced8673c58,4,14,6,17
204.169.169.140,3b3044e0-f4d8-412a-987b-3ba55e389c19,2016-06-28 22:37:59 UTC,e49b6654-fca2-47b2-b816-4bb7e09c6fa3,4,6,11,13
23.93.24.205,52cd8288-bb32-4acf-9b22-f86b8c4a36c3,2016-06-28 22:38:00 UTC,e49b6654-fca2-47b2-b816-4bb7e09c6fa3,4,14,15,6
214.106.113.54,e211a6a1-f75c-401f-91c6-61f51f473d6e,2016-06-28 22:39:26 UTC,6c7444d3-9bca-46d7-a8c6-96939981ae01,1,7,12,4
124.253.117.135,7b5b34c5-2d3a-46c8-b462-58ee432c8f0f,2016-06-28 22:51:08 UTC,d15e4790-67f7-4488-a28d-32ced8673c58,2,2,14,8
43.242.245.235,74d863f8-2d10-48e6-8e58-8be9e8ada003,2016-06-28 22:51:19 UTC,4cb309f6-8c9a-4f61-8544-6b458e42f04c,7,9,2,16
44.53.33.231,849f679f-02b2-485f-8e0c-66d138bc7bb7,2016-06-28 22:51:56 UTC,c5a5edbb-338d-449a-99cb-1baeba48abb2,3,19,10,9
229.12.241.187,28a801e9-84bf-4000-aadb-7e42afb665de,2016-06-28 22:52:41 UTC,fbce0713-676d-4dc9-a33b-25ff937c1ae3,4,8,11,13
63.166.194.231,75db17ab-aea0-4e56-a9b8-45d5ed29e8ef,2016-06-28 22:55:48 UTC,6c7444d3-9bca-46d7-a8c6-96939981ae01,5,6,14,11
184.149.149.146,0f1f1656-644e-4183-9808-a188e4aa5522,2016-06-28 22:56:46 UTC,d7d6b499-509a-4c08-b95e-68d9662f25ca,7,11,15,10
89.213.140.79,3039974d-855d-4bdc-9537-7b4f2730f97f,2016-06-28 22:59:05 UTC,35501e3f-e06c-4cb5-9062-e8611a591cab,5,7,11,4
88.133.216.130,e82f7767-ff00-41bb-abef-70e12318e510,2016-06-28 23:02:11 UTC,e49b6654-fca2-47b2-b816-4bb7e09c6fa3,5,15,14,11
230.238.223.240,5f63507b-3c0a-43ee-9857-92a95c21fac6,2016-06-28 23:04:45 UTC,1664d39d-45f1-4939-87e2-b7221e30d157,3,16,9,3
95.239.24.252,b32b0764-0c11-4878-acc4-1f013d8a6774,2016-06-28 23:06:13 UTC,e49b6654-fca2-47b2-b816-4bb7e09c6fa3,3,9,11,10
122.229.58.131,088f93cb-f0a8-41ea-acf8-7a29f029ed78,2016-06-28 23:06:32 UTC,d15e4790-67f7-4488-a28d-32ced8673c58,4,14,13,17
89.40.139.228,2f0c3b72-fc47-4482-9310-06b598982f01,2016-06-28 23:06:41 UTC,fbce0713-676d-4dc9-a33b-25ff937c1ae3,8,5,15,10
42.189.111.126,7fb79e2d-e87e-4848-bedf-226cc86d8929,2016-06-28 23:08:06 UTC,6c7444d3-9bca-46d7-a8c6-96939981ae01,7,7,14,10
126.27.127.213,dfcb52d6-b6c0-4e03-b821-aeacef035190,2016-06-28 23:08:45 UTC,0d5157f7-8012-4455-b66f-4f81d14092b3,1,5,17,8
83.152.115.149,f2842355-374f-43d0-b5ec-c55566bd3d23,2016-06-28 23:10:36 UTC,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,4,11,4,11
133.162.159.139,8796189b-bda4-4096-8ef6-0eb461443b40,2016-06-28 23:12:07 UTC,edf32a15-bb1c-42f4-9fe6-afa9f9b21522,1,17,17,5
106.122.7.55,8f2a0995-20d7-42ee-96ca-174140b63b27,2016-06-28 23:12:53 UTC,90e5b65b-4f12-4bb2-9554-3f5969f4d78b,5,11,10,10
44.122.139.20,279e0c25-3f89-4c74-8d36-dfcb99c64a0f,2016-06-28 23:13:07 UTC,4ab70dbe-f5e7-4688-aa5c-2ae75faf6c03,3,10,11,16
230.238.223.240,5f63507b-3c0a-43ee-9857-92a95c21fac6,2016-06-28 23:13:11 UTC,d7d6b499-509a-4c08-b95e-68d9662f25ca,4,5,18,16
60.85.142.87,52e09e0d-b610-49cb-ba03-da4525d0314c,2016-06-28 23:14:05 UTC,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,8,2,12,6
211.76.96.253,7fb8a872-6b46-4704-b7d4-183fe8f886a6,2016-06-28 23:14:11 UTC,f78fb4fb-3e02-4f42-9c15-45480342cba9,4,6,1,13
30.158.17.185,43dbdc48-1ad3-4381-8de3-8980ea5b862b,2016-06-28 23:15:40 UTC,185ec7fa-2efc-424e-835f-de882857f55e,8,15,11,14
184.149.149.146,0f1f1656-644e-4183-9808-a188e4aa5522,2016-06-28 23:18:31 UTC,601152f5-477a-4ff3-afdb-8bf315341254,2,4,9,13
156.80.210.99,9dc02e96-af25-4344-ac83-58a048464b6c,2016-06-28 23:18:59 UTC,2536e29e-3570-4d53-be7c-b9d059c632a7,3,14,17,11
176.146.5.46,96cfcc3b-69a5-4bed-93ec-a0fb0ac9253d,2016-06-28 23:19:17 UTC,0a5f0733-d058-4738-8666-f0468c5ee9c3,6,4,16,10
180.220.0.235,7ea02222-31bb-46f2-a27b-0270113c8352,2016-06-28 23:20:58 UTC,60b84364-645b-444c-90ed-879d893f7920,7,11,11,6
38.29.201.73,99a4fea8-b7f4-4311-aabb-d75839ffeb9b,2016-06-28 23:21:37 UTC,5d35c640-9cf3-43ec-ae1a-5feebed26a37,5,9,5,5
60.130.118.153,8bf2b921-0ee0-493d-8012-8a4459bfda3e,2016-06-28 23:21:46 UTC,318e9d5d-53f9-43eb-a9d1-88b5c51687f8,2,12,9,12
73.210.117.192,f6cc94a6-f9d2-4fa5-a3a6-58420a97b89b,2016-06-28 23:22:03 UTC,d224de85-cd41-4f03-bff6-de9815877975,5,14,3,9
190.74.172.92,fa8d6757-a3cc-4324-a9fe-bbad950b07b5,2016-06-28 23:27:29 UTC,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,4,9,11,10
48.25.41.90,9f82fc47-7422-40b1-b6a4-f8b070febddd,2016-06-28 23:27:55 UTC,d224de85-cd41-4f03-bff6-de9815877975,6,14,13,10
188.125.249.117,ff202748-ccdd-4201-9e08-e1f50d46b49d,2016-06-28 23:29:45 UTC,dd7691ef-4b29-4992-b48d-cb449dfc65b6,8,11,6,14
79.200.199.206,a3ecf55a-6220-428c-8db9-8079d7ebd878,2016-06-28 23:31:15 UTC,52073b51-cd51-4438-bd54-3bce3a7c239f,5,8,3,13
44.67.255.227,b9e3e6ce-1c79-4857-ac6a-cc1c0b3405e7,2016-06-28 23:35:55 UTC,dd7691ef-4b29-4992-b48d-cb449dfc65b6,4,18,14,6
79.200.199.206,a3ecf55a-6220-428c-8db9-8079d7ebd878,2016-06-28 23:35:55 UTC,c5a5edbb-338d-449a-99cb-1baeba48abb2,6,13,9,11
126.61.44.116,e1fd3f79-1500-4466-a687-721d97b92d2b,2016-06-28 23:37:58 UTC,0342f6df-6e8c-48c3-8390-667eb678638b,4,11,4,8
9.244.28.14,bba0e728-dc28-41e9-a4e2-48b949df00c1,2016-06-28 23:39:20 UTC,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,2,10,13,19
131.229.118.51,df052b94-92d7-45bb-bb70-e4bab0ffef11,2016-06-28 23:39:54 UTC,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,5,14,18,13
55.6.50.34,e1dfccd8-5ed7-4aa4-b1d9-64693a8a588d,2016-06-28 23:40:12 UTC,0a5f0733-d058-4738-8666-f0468c5ee9c3,2,11,13,18
152.187.124.84,96623c46-8c2d-4787-928f-10012ce4ef44,2016-06-28 23:40:25 UTC,b8cf6fd8-06e2-4e5b-8ed6-6efc8e0ecda3,4,17,5,1
54.22.62.114,e3311e6a-462f-4d3f-a0d8-fc8600ce35fc,2016-06-28 23:40:42 UTC,d70c87de-7837-450c-9965-17c9f366d183,2,8,12,6
182.96.68.127,603bcef9-6154-402b-ad10-39302b34bfe1,2016-06-28 23:43:26 UTC,ef48c441-4a26-4f90-97cf-cc3d0665b814,4,4,8,12
50.57.63.79,f1422974-aa83-4dc9-b3b4-75ce67bae8a0,2016-06-28 23:48:06 UTC,a6c5d611-45be-43bf-a027-c1e98a89c8f6,7,11,15,14
64.138.96.181,24952ed7-0fde-409c-8f37-be00b536ee97,2016-06-28 23:48:26 UTC,3fb4c246-cf94-4f60-bf47-b709b288f9b2,5,3,5,16
81.231.11.150,37b28482-db5f-4e2d-a35c-1aa650137d7c,2016-06-28 23:49:32 UTC,4ab70dbe-f5e7-4688-aa5c-2ae75faf6c03,4,8,14,13
197.212.243.81,4eb26a85-4e57-45c2-969a-9d9dc6bb264c,2016-06-28 23:50:04 UTC,52073b51-cd51-4438-bd54-3bce3a7c239f,4,9,15,8
54.22.62.114,e3311e6a-462f-4d3f-a0d8-fc8600ce35fc,2016-06-28 23:50:24 UTC,0d5157f7-8012-4455-b66f-4f81d14092b3,5,14,14,17
0.199.32.33,fa1b8375-e2dc-44b8-aaf3-7f9f0fa130a0,2016-06-28 23:55:55 UTC,d224de85-cd41-4f03-bff6-de9815877975,7,17,3,15
107.10.23.203,fdaa780e-976b-4c42-b25a-15f1cd5f5fe8,2016-06-28 23:58:38 UTC,3cc76b74-7d16-4651-9699-34332a56f6e7,4,9,9,7
177.207.105.164,50a81755-dd6c-44b4-92f4-c4d0f76980cb,2016-06-29 00:00:11 UTC,caaca31e-bee2-4ed3-8e72-5dab24079744,8,13,18,8
83.152.115.149,f2842355-374f-43d0-b5ec-c55566bd3d23,2016-06-29 00:00:39 UTC,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,3,13,2,15
231.102.234.148,1109e335-39d4-4497-8854-bf3937c5a547,2016-06-29 00:01:38 UTC,94f93cba-de8c-4fb6-a03c-d52c10f81247,7,7,15,8
103.58.130.100,c44b7c04-39a7-47a3-ad41-76771a669989,2016-06-29 00:03:19 UTC,4a949998-0e79-4ec1-9894-11360712fc45,5,10,15,5
103.100.11.222,51643750-454e-4704-9ed8-5df37a7e9a03,2016-06-29 00:04:35 UTC,185ec7fa-2efc-424e-835f-de882857f55e,5,16,16,16
83.152.115.149,f2842355-374f-43d0-b5ec-c55566bd3d23,2016-06-29 00:05:44 UTC,a944a262-6fdb-4f7f-a510-d123ed9618e6,8,7,13,9
192.226.195.176,245b4dfd-9a3b-4656-8ebd-d893a974ad9c,2016-06-29 00:05:54 UTC,ef48c441-4a26-4f90-97cf-cc3d0665b814,4,6,14,14
42.215.105.48,0dbb1321-4454-41f5-9b19-aee0cc8e8de5,2016-06-29 00:05:56 UTC,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,7,4,17,3
63.153.117.246,b6dffb35-7467-40df-8212-61a36b4376ea,2016-06-29 00:06:39 UTC,fbce0713-676d-4dc9-a33b-25ff937c1ae3,5,14,14,5
180.226.111.28,7ee9b8a3-4e4a-40ee-8339-38e3624fc7bd,2016-06-29 00:07:59 UTC,d224de85-cd41-4f03-bff6-de9815877975,4,17,14,12
10.65.7.118,1d68b9c2-e8c5-4ed3-afae-50650bc4887e,2016-06-29 00:08:04 UTC,8151ff61-4777-4187-b719-e750b91281c8,3,14,19,13
77.172.69.189,66592c05-2365-4724-b823-e84c3cff3213,2016-06-29 00:10:19 UTC,a944a262-6fdb-4f7f-a510-d123ed9618e6,4,12,6,12
60.130.118.153,8bf2b921-0ee0-493d-8012-8a4459bfda3e,2016-06-29 00:11:51 UTC,8151ff61-4777-4187-b719-e750b91281c8,9,18,16,11
95.239.24.252,b32b0764-0c11-4878-acc4-1f013d8a6774,2016-06-29 00:12:29 UTC,60b84364-645b-444c-90ed-879d893f7920,6,13,10,6
223.133.76.30,ed00630a-f2c1-4be1-886a-365423abceac,2016-06-29 00:12:30 UTC,b8cf6fd8-06e2-4e5b-8ed6-6efc8e0ecda3,3,9,19,12
103.100.11.222,51643750-454e-4704-9ed8-5df37a7e9a03,2016-06-29 00:12:34 UTC,318e9d5d-53f9-43eb-a9d1-88b5c51687f8,7,11,14,14
24.128.90.89,512d6db1-31e0-44ac-9a4d-c06429915320,2016-06-29 00:13:39 UTC,bed314cb-4c59-41ee-9c23-3155a80e2bc3,2,15,11,10
116.46.63.168,b3be74e0-0590-4928-83d5-295428a48598,2016-06-29 00:14:12 UTC,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,2,17,10,8
184.149.149.146,0f1f1656-644e-4183-9808-a188e4aa5522,2016-06-29 00:14:15 UTC,60b84364-645b-444c-90ed-879d893f7920,5,2,6,16
152.39.204.127,6e8bcccd-22e6-4b36-8363-919b6e0b763d,2016-06-29 00:15:58 UTC,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,6,12,7,13
231.102.234.148,1109e335-39d4-4497-8854-bf3937c5a547,2016-06-29 00:16:53 UTC,b8cf6fd8-06e2-4e5b-8ed6-6efc8e0ecda3,4,18,12,8
110.212.246.146,6777ca16-4c2d-4346-ab55-67662619b845,2016-06-29 00:17:50 UTC,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,7,12,14,9
206.41.141.227,4b8091f9-747c-4964-a53e-a47a021a04eb,2016-06-29 00:21:50 UTC,4a949998-0e79-4ec1-9894-11360712fc45,3,16,16,11
19.151.6.43,597ff90e-b63f-4db4-b1b5-46544a855fa6,2016-06-29 00:22:04 UTC,b8cf6fd8-06e2-4e5b-8ed6-6efc8e0ecda3,5,13,15,16
83.152.115.149,f2842355-374f-43d0-b5ec-c55566bd3d23,2016-06-29 00:22:24 UTC,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,2,8,11,10
2.123.184.83,c7bf8c3d-79d7-4c2d-9935-e59374dbac74,2016-06-29 00:25:46 UTC,1664d39d-45f1-4939-87e2-b7221e30d157,1,12,12,12
7.57.136.112,801d175e-02cf-406b-8981-073c298e59f2,2016-06-29 00:32:03 UTC,3fb4c246-cf94-4f60-bf47-b709b288f9b2,7,7,18,4
21.102.78.226,297e0cc5-8db3-4fec-99e1-051639094289,2016-06-29 00:32:24 UTC,dd7691ef-4b29-4992-b48d-cb449dfc65b6,5,5,12,13
90.161.125.211,aff6ed59-3d7a-4c52-981b-086f2e19aba7,2016-06-29 00:33:58 UTC,94f93cba-de8c-4fb6-a03c-d52c10f81247,5,12,13,8
95.88.54.206,43c1358a-10cd-4361-9bd7-9328dfeb92fc,2016-06-29 00:34:37 UTC,4ab70dbe-f5e7-4688-aa5c-2ae75faf6c03,0,13,6,13
192.226.195.176,245b4dfd-9a3b-4656-8ebd-d893a974ad9c,2016-06-29 00:34:59 UTC,a5adb83b-0380-4618-aef6-7179e39eff26,5,12,14,8
66.66.0.223,3ef951dd-3101-491b-82d2-9524f014d933,2016-06-29 00:35:58 UTC,35501e3f-e06c-4cb5-9062-e8611a591cab,2,4,15,16
197.78.7.47,37e52b95-3454-4ba7-bca8-4532b15d22ab,2016-06-29 00:37:12 UTC,e16b762f-d0a2-4e1f-95a2-2ee9985c6aff,5,9,6,4
88.133.216.130,e82f7767-ff00-41bb-abef-70e12318e510,2016-06-29 00:40:19 UTC,586b3947-c63c-4054-a437-d3f8a6836bcf,2,13,11,19
228.252.85.118,d547834a-1811-48d1-ad82-95d2a048ac8e,2016-06-29 00:41:06 UTC,d70c87de-7837-450c-9965-17c9f366d183,9,11,12,15
10.65.7.118,1d68b9c2-e8c5-4ed3-afae-50650bc4887e,2016-06-29 00:41:57 UTC,8de44210-f265-4f16-a94b-8b0eadc0de23,6,19,16,11
63.153.117.246,b6dffb35-7467-40df-8212-61a36b4376ea,2016-06-29 00:42:34 UTC,601152f5-477a-4ff3-afdb-8bf315341254,3,8,15,12
184.153.63.86,08ebccaf-b52b-488c-a331-17a05f404337,2016-06-29 00:46:28 UTC,a6c5d611-45be-43bf-a027-c1e98a89c8f6,7,6,1,9
40.184.14.168,21c52f96-fdf5-41e5-b329-d23704a040ae,2016-06-29 00:48:37 UTC,4cb309f6-8c9a-4f61-8544-6b458e42f04c,9,11,11,14
120.229.51.95,225afab6-3797-41cf-acc2-8a88cc86a8b1,2016-06-29 00:49:27 UTC,a5adb83b-0380-4618-aef6-7179e39eff26,6,11,14,8
136.98.140.70,3041de52-b442-40f0-8cf4-b01fdbc03ed9,2016-06-29 00:51:23 UTC,caaca31e-bee2-4ed3-8e72-5dab24079744,3,13,14,14
30.158.17.185,43dbdc48-1ad3-4381-8de3-8980ea5b862b,2016-06-29 00:54:28 UTC,fa005302-61ce-44ca-88a5-015fd4392f37,3,11,16,15
138.245.228.58,607c9370-5251-4f08-9468-709de19594b1,2016-06-29 00:54:53 UTC,185ec7fa-2efc-424e-835f-de882857f55e,5,13,13,5
23.93.24.205,52cd8288-bb32-4acf-9b22-f86b8c4a36c3,2016-06-29 00:55:46 UTC,bed314cb-4c59-41ee-9c23-3155a80e2bc3,4,12,16,14
21.102.78.226,297e0cc5-8db3-4fec-99e1-051639094289,2016-06-29 00:56:23 UTC,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,8,17,16,15
93.112.39.128,04402d03-0952-4d42-8c1f-f2d0b1a9f375,2016-06-29 00:57:06 UTC,7d619a45-2b4d-4a54-9e85-6913c9545e34,3,4,11,9
30.73.3.42,0ffa65fe-5822-48eb-8d3f-08480489d2b6,2016-06-29 00:57:29 UTC,d15e4790-67f7-4488-a28d-32ced8673c58,0,15,14,13
254.118.151.41,d3c0ca30-8a57-4535-9167-69e950df32ae,2016-06-29 00:58:55 UTC,9e3d54d8-bcea-4bd5-94f5-bd636df152fa,1,17,15,12
